ResponseID,PROLIFIC_PID,ptp.race,open.16
R_3ssmnzjKTzLHhyG,5eaa6db32b140420243a7b41,asian,I am in favor of the proposition as I am a person of a minority. 
R_3jV5dIuGYf02SCY,5c1b06d9a329230001ecc39c,asian,Increasing racial diversity in the workplace should be a top priority in a country that has many qualified minorities looking for work. There have been accounts of highly qualified minorities being denied a job where an underqualified non-minority was hired.  /  / Minorities also bring a difference in ideas and perspectives in the workplace where there may be very little difference in opinions.
R_12bS1kr1Ko9efNe,5dcb1023a67bd47e796516b5,asian,This proposition enhances discrimination and the issues that discrimination causes.
R_2wGLB3u0GLty1N6,5c8ec49f692c610001e14eca,asian,"I do not support Prop 16 because I believe it will unfairly harm the employment chances of individuals by basing decisions on factors out of their control to change. We should keep making employment decisions based on merit as opposed to factors such as ethnicity, but also continue to strive to address systemic problems such as inequality in education, health, and other areas."
R_2YeNcGReAJAU0lo,5dda6f4e82569a9cea908bb2,asian,"This opens up the loophole for allowing the government to discriminate against minorities on government policies. Although it may seem it benefits them by considering them, it can also go the other way and harm them."
R_T6ph0fKByJ4ekc9,5f736eaa35366908ce9145a2,asian,I think prop 16 might make hiring people of different races more equal.
R_1Iv2cutWpLd2bNK,5d3f5c8f0d0d29001a4bd973,asian,"As an Asian-American who already had a hard time getting into colleges (with higher than average ACT scores and SAT II scores), Proposition 16 would hurt Asian-Americans even more because minorities would receive more benefits than necessary. There are already grants given to minorities and affirmative action in many prestigious colleges to even out the playing field. Proposition 16 should focus on financial situations. "
R_1OT6DRG9Hy1IgGj,5d37a4aab1e2a50017d13d80,asian,"I do not support Proposition 16 because I believe the only factor should be merit in public employment, education, and contracting decisions. I believe that the only way you can really measure diversity is through quotas and I do not support that."
R_Z9VxbRRet7Yhhn3,5e69be2cd02ab2027bff5108,asian,minorities have already been discriminated and had an unfair advantage due to their race or ethnicity. this proposition will be an attempt to even this playing field
R_1eEHtIStWnVeZZR,5e6fde86b3ea9e5bb33664e4,asian,I do no support this proposition as diversity (such as race and sex) should not be factors that have an impact on employment and other decisions.  
R_40cSiHALcXy7gxH,5e78489b0621fa3cdc3a7dbd,asian,I do support it because it would give more opportunities to minorities. 
R_Rwdtx5ntrtRNSOl,5d68f0c8afaf000018c1f110,asian,"While I do value diversity in public employment, I think that qualifications should be the biggest factor. This is simply a bandage solution to an even bigger problem regarding systemic racism that doesn't really address the issue at hand."
R_XhvtmTGtUNuqgQF,5b37f1837bc6be00010c9657,asian,"I personally believe that experience and skill should matter more than diversity, but I'm not against it. If someone is not hired because of they aren't a certain race, that's bad. If someone is hire only because they are a certain race, that's no different. It doesn't really solve the issue of racism."
R_31a9viWJqDNRy2e,5f4988cda7461b50669fe505,asian,More fair opportunities.
R_1hTgKIirLcqvtTh,5f361c645f717166ca3973e6,asian,Minority groups are vastly underrepresented in government. Such measures should help equalize that disparity.
R_2wtR83YME1qu8X3,5f4848057f0236308888c284,asian,I support this proposition because it gives underrepresented a fairer shot at employment. It helps to make up for the systemic disadvantages that these groups experience. 
R_1f9DNKQp1wvBZI2,5ee930169f3d022b7bb9a951,asian,It is important to consider one's background as factor of employment since certain groups are inherently disadvantaged as should be given opportunities to correct the disadvantage
R_1o0fTYcmmQAP4U8,5ee6b76cd25171439dd7004f,asian,"I think by adding diversity, the rights of the majority are being sacrificed when sex, race, color, ethnicity, or national origin are being considered in the policymaking process. "
R_XzaJ82IUY2mdL45,5e426dbfbc27ad10220a4cb3,asian,"Although I agree that minorities have had significant difficulties in employment, education, and other related areas, I feel that it is almost an insult to someone's talents and experience by hiring someone based on their race, especially if they are a minority. I believe this proposition would help some minorities but ultimately be more detrimental because non-underrepresented groups will be able to be hired more ""fairly"", or be given some excuse to say that they were hired fairly"
R_3khusaDuhM6064j,5e755903a504390ca964c846,asian,"Would have to do more research but i believe it is good to have diversity in all workplaces. Many minorities struggle for jobs and if policies make companies consider race, sex, color etc before hiring someone it will make society better. "
R_9Brl47AskbVTX4l,5f2b33aeda65b0569e41f809,asian,Structural racism exists and we should be able to help with that through specifically trying to hire underrepresented individuals. 
R_2Uipmafe3WNocWq,5f2bc0b945c82f67629bdd19,asian,"It's a permission, not an obligation; states/regions that don't care won't be directly affected, while places that do have such interests will probably only minorly change (if at all) how they do things. It might seem unfair to some who are currently ""winning"" (have it easier by factors outside of their control), but it's one small shot at equity for those who would otherwise hardly stand a chance (for reasons equally outside of their control)."
R_25zG0khXRSW48FB,5f750baaf23f0016faded845,asian,Allowing equal opportunties should be the baseline for any race. 
R_2R9XZV0UyDMn2tM,5eddaaaeb2a4d6ab5be32a02,asian,"As an Asian-American, I know that this prop also helps lower income Asian American students who often attend community college. It's more than just Asian parents being worried their child won't get into UC Berkeley or UCLA."
R_PFEmOyR8cV0S6pr,5f5971e87e55501bbe3be167,asian,"I support this proposition because most workplace are not very diverse and do not give everyone an equal opportunity. Generally, workplace hire people based on referral, therefore, it might be unfair to those who are as qualified but do not have the connection to get the same job."
R_b9DyAsvQz8Qrmc9,5ed5abf1c29297142cee9f61,asian,"When we bring race, sex, color, ethnicity, or national origin into decision of public employment, it may increase discrimination. Those who are qualified may not get the opportunity because of the group they are in and those who are not qualified may get the job due to diversity."
R_21u1HTCubKozG7P,5f2daab26e6e930b7efa5e43,asian,This brings back affirmative action to public jobs after it was removed. Studies have shown that the removal of affirmative action affected the employment rates of underrepresented minorities.
R_1LbavvEgZYlHU8q,5843f6ba556742000111aebf,asian,"It basically is a call to affirmative action, which I support."
R_1QLqMaPoPvZGySX,5e9fb134d526b21518507e7e,asian,"I do not support CA Proposition 16 due in part to the fact that the effects of the measure are ""highly uncertain"". I feel that we need more clarity as to how state and local government entities will implement this proposition. In addition, I am also concerned that having a sort of ""band-aid"" solution to the lack of representation of under-represented groups in universities/employment will reduce the attention driven towards improving equity in impacted communities. That is, I am concerned that some individuals may think something along the lines: ""Why do we have to work harder to increase equity in education if proposition 16 already seems to benefit these groups?"""
R_PNkcn45D2OeaLTj,5e8e8f9c7bdc2e155159a4b5,asian,should just be up to talent. It should not matter about anything else.
R_8f6GHAjyZVEGio9,5ea957f8653dfc04022f2493,asian,This is good to consider when applying for a new job no matter what race or the other types you are.
R_2s1JCxwkwfq1cgB,5ee67c7c236bef3f008fc7cb,asian,"I am not sure that people will actually benefit. Of course, white people, and some Asians, will find a way to victimize themselves to aid white supremacy."
R_3nBsodzXpoRmDvZ,5ecd65f6bdda300bbf1582d8,asian,"I support this proposition because people of color should have a fair chance at positions in society. Every person, no matter what race or ethnicity, should have equal standing in society. "
R_32302QbihrKXbnd,5edc567db663bd90a20a05d1,asian,"I would not support this proposition because no race, sex, color, ethnicity, or national origin should be used as a means of finding someone qualified for a position. It should be about the strength, knowledge, and ability of the individual for the position in favor of the greater good."
R_21vTtrFEgzgPjxD,5f1547d32d167014161a97e1,asian,It gives other minorities to represent as well as voice other groups' opinions.
R_24orBcAFVEDEUbE,5cba91f716ab74001672d747,asian,"While I agree that white male Americans have far too many privileges in society, I do not think any of the mentioned categories should be a factor when making laws. Laws should be equal for everyone even if the implementation of the law is undermined."
R_3CK7Y5MWoJrLYxc,5ed716888a042d1a311fd97a,asian,This will encourage and promote diversity among the workforce and give everyone a chance to acquire a particular job. 
R_3KDTXKTh7NcONLk,5ec4388121dd591193d88d30,asian,"I support Proposition 16 because it permits policies to consider race, sex, color ethnicity etc. to address diversity and we have many areas in our society that are lacking diversity and need to be re-examined. "
R_3ptBDZApbiu6wjz,5be05da9b5be300001e54be5,asian,i do not support this because all of those factors shouldn't matter. it should be based on experience and credentials
R_cBnn9tRl8zxFbqh,5e416e22fb96eb000b3fe2a8,asian,"race, sex, color, ethnicity and national origin should not be factors of employment. This is unconstitutional"
R_2V3ZB17t2wSFYSI,5ee84d51ea133f1509432eca,asian,"While I understand a system based on pure meritocracy usually benefits those on the top (privileged people), as an Asian American, I don't think it's fair that many of my group has to work much harder than others to prove that we deserve a spot in a company or at a college. Allowing diversity does not help Asian Americans like me, it only takes away spots from us."
R_1Ics8dmYJkohbR1,5f1b59d5fe7ca334212294d6,asian,"A lot of companies, whether explicitly or not, will always start off biased as soon as they see the physical appearance of the prospective employee. This way the qualifications should be the main basis of whether or not someone is hired."
R_2R7XfyH5tbLffKg,5a94579a89de8200013ec36e,asian,"An increase in diversity and more representation of minorities are always something to welcome, but this proposition would allow recruiters to actively discriminate against race, sex, color, ethnicity, or national origin to benefit their agenda. Instead of seeking to help up underrepresented groups, this policy works by discriminating one group in favor of the other without regard to skill or other qualities."
R_3j9e4qYy4F4bvMp,5f6a08cb1af24c047cc6bf91,asian,"Diversity should not be consider a factor in the public employment, education, and contracting decision because everyone should be given an opportunity based on education and experiences. "
R_28B3RGgFEZUzq2b,56219d00ed6e5a0011c7fec7,asian,This proposition will have a big impact on my children and my childrens children. The impact is not something I can ignore.
R_1hxUDj2UtlefCjC,5f31c74722eeb30e81d1ef3e,asian,"When government has to pick someone based on race, sex, color, ethnicity, or national origin only, we are ignoring the applicant's merits, experience and other important factors that are necessary for employment, education, and contracting decisions. Although diversity is important, getting the right person with the skills and meets the criteria is also important."
R_1DIiQ94prnj505K,5d5809017d795e001988c0d4,asian,Repealing the decision to prohibit diversity as a factor will reinstate the bias toward certain groups which caused enough problems to make the state prohibit the factor in the first place. California still has racial and gender biases.
R_24x5lPhPMuIYLcc,5f4f778a54658b022d7dd2f4,asian,The majority will be impacted based on ethnicity.
R_dpBZcVg1sWdSnnz,5c9035d95be2830016f8c0c6,asian,"I support it to repeal the Prop 209 ban on affirmative action. I believe that in the society we currently live in now, many people of color still have unequal opportunities and living conditions due to the fact that many of our parents are first generation immigrants. I hope that passing Prop 16 will help to people with less opportunities than others to be considered."
R_2WJdmuwuDJSDmcq,5e0991a71d460724ba56794e,asian,"This was a difficult proposition to consider, especially when ethnicity/race/sex/color is being addressed. This proposition was confusing, but overall my opinion is that labels should not be considered as a job opportunity. As long as somebody is competent and a good worker, it should be enough to be hired for a job."
R_ukp4aFQJ5Iuqtfb,5e5ca080bb37ff47b09dd4cc,asian,I support this proposition because I really hope it'll give minorities a better chance to become more publicly represented. I hope this proposition allows people to understand the importance of diversity and representation.
R_2eWLsshC8TYoyE0,5ec6c96f5b660e0f25ea094c,asian,Prop 16 allows for institutionalized racism which could harm many people in the future.
R_1jeUDcB2yURdPS0,5f01496e89eb5929b272ab10,asian,Nobody should be judged on anything for their race or another part of their identity.
R_D8D8WyaIXgUCS6l,5e01324073d724d08c6e150c,asian,"When choice is based on skin color / gender / ethnicity, you're indirectly saying that those people don't meet the standards in terms of merit and quality. "
R_2BA2s32mKFq1RwD,5ef246f8ac1cd908a674a2d3,asian,I think that this Proposition will help elevate under-represented groups in society in positions that are significantly dominated by white men.
R_1ih4xA6TbByPziD,5f440a533bd5ca0ee56bc432,asian,"Although certain minorities may benefit from this Proposition, I feel that allowing this takes away from the merit of other people who are not in those targeted minorities."
R_2Qh5W0Y6Qz8wEh6,5d37a121184e7f00184e1b8c,asian,I think that this proposition will help promote equity in the workplace. It will help eliminate social disparities and improve the general status of the population.
R_2f2TGMfxKxStgAF,5e5349a24aa708364f08d360,asian,"I think that allowing for diversity can decide cases where two identical people are applying for the job, but because a person is an underrepresented race, they would instantly win over that fact simply. Affirmative action based systems are unethical because although they are meant to benefit an underrepresented race, they end up giving advantages to some races and disadvantages to others over the pure fact of race which cannot be changed or selected. It is simply better to focus on merit and ignore race, sex, color, ethnicity, or national origin because this allows everyone who apply a fair chance. Giving a race, sex, color, ethnicity, or national origin an advantage when they are less skilled is simply unfair. "
R_a4brVom8SSxVAAx,5f39a0e859692554973149b8,asian,"I do support this as it is important to make society not just equal, but equitable. "
R_2tgRkbWNvAnoZ2l,55d5e2c9db6a810006fa078b,asian,I think that this would go towards helping to dismantle/make up for systemic racism that minority groups have been victims of. Diversity in life is a benefit .
R_210TR5NRObKsWZz,5e893dfa3d71b05d94077877,asian,"I do not believe that a policy being on the books, will actually lead to effective change. When comparing the student populations of similar (as similar as possible) institutions between CA a state that currently does not have affirmative action, and public institutions in Oregon and New York, there isn't really that huge of a difference in the population for public education. If anything, there may be a bit more diversity in the CA public institutions. Of course, there are variables that don't line up perfectly for these comparisons, but I think an improperly interpreted and operationalized Prop 16 policy could potentially be more detrimental than no policy at all. "
R_3erDO0DsRwosPpP,5d671936b5671a0017326ace,asian,I believe it will help change systemic racism in the community.  
R_x8Uzf9swehYofo5,5a501c26eedc32000141f4f2,asian,"I feel like the proposition isn't necessary, it just doesn't seem like there's a need for it. "
R_2B2IcAlEcLRcAMw,5f73f9d9bb461804c60e7bba,asian,"Employment or consideration to enter any sort of important institution should not include a requirement based on race or gender. It should instead, as it was, be based on merit."
R_3scYh6ImPylloFZ,5ec4ce21488b5c3ae525e943,asian,I support Prop 16 because it has been endorsed by many democratic candidates. 
R_ekr4QxHoapyL3GN,5eaa66167baf811fb62e05c3,asian,There are many instances where people have not been given opportunities due to having an ethnic sounding name. So forcing employers to have a more diverse staff may open up higher chances for minorities to find favorable jobs.
R_1JRf2ze4FBw9RLB,5d5e40443394c50016d300ed,asian,"I do not support this proposition because it allow government to make decision based on race, which is not acceptable and unconstitutional"
R_1CCn7db0qB4qkAF,5f1a85241af38d19c9b5a9b8,asian,"This will give underrepresented minorities a chance to gain access to more beneficial opportunities. Being historically disadvantaged, this will hopefully lessen the gap."
R_rr37OuXAFC2zmzn,5ee92e561c649a2bb6455329,asian,I support because i do believe in diversity. It would be nice to be inclusive and aware of the minorities. 
R_9BtR5MrwLdr7TwZ,5b5c7accdb56360001f4840d,asian,"I think that people who should occupy posts have to be tested on their own merit and not having to look into race or other unrelated criteria to get the job. Affirmative action really lends little to whether or not a person can do the job, and could be a recipe for more incompetent people holding office."
R_33g32p9UVOmLLdP,5f1b5b6f986e1e11650b37fc,asian,I think what we have in place in federal law should not be charged. It has already help minorities
R_2pKQmWKOnl1fOdC,5ee0528d6b821938db597c63,asian,"I do not agree with this kind of affirmative action; it prioritizes people based on their ethnic and genetic backgrounds for the sake of diversity in jobs, education, etc. I feel that the correct way to address diversity is to target areas such that minorities would become competent enough to earn these jobs, education, etc., like improving education in low-income areas or providing more resources to the impoverished."
R_3hhZTTnMEI3vxuX,5c12943f534a3a00014ea01b,asian,"If this passes, then basically the government will only hire/accept people of other races because they feel pressured by this bill. I think that it absolutely does nothing to the underrepresented races because they're only being recognized out of a need to and not a want to. This bill then is completely useless because it doesn't address the very core of the issue as to why underrepresented races cannot advance socially and economically. "
R_UQj3JvE743ge3YJ,5e88df17f9645904b201876b,asian,Allows groups that have been systematically oppressed to have a better chance at better quality of life.
R_3qCEaTYvi6E5JEy,5e56a66121583601d3c3526a,asian,"To me, this sounds like a bill that will increase diversity overall. "
R_1MY7AzkkHoTZD6W,5b957bd0f8032900016d4321,asian,Discrimination is bad no matter what. It doesn't matter that it will give one group an advantage. I disagree with it strongly even if I were to be a benefactor from the legislation. 
R_3HHe6hLUQkX0hnN,5ea08cbeea1e0205e88a3c55,asian,I don't support CA Proposition 16 because i don't think is a good idea.
R_xapQUYrs1UKopnr,5e769fc5f62c6921213bb164,asian,I support this proposition because I believe that it would benefit historically underrepresented people.
R_3h6H4FBN6NJGhDg,5d43f181e2051e0001a24ba7,asian,I think diversity is an important issue. People should be celebrating diversity more and emphasizing the need for it.
R_2Em0Gy8EfFsVCZo,5eb278ce4602871c6d7e335d,asian,Its important to consider underprivileged races to address diversity because of racial biases that may allow only white people to succeed 
R_30ctiUfde1vCzwG,5f26343646f68e34d620c2a6,asian,Undderrepresented minorities should be included to represent diversity of thought.
R_1LFPvUxtW8MC870,5da46a3201beee00176bc836,asian,I support because I believe this will open the door for minorities and other groups often overlooked
R_0TcoxxMnENJYsnv,5bda673ab5b6fb0001d2d413,asian,"If you cannot fire somebody based solely on their race, sex, color, ethnicity why can you hire somebody based solely on their race in order to fulfill a diversity quota? Race, sex, color, ethnicity should just have nothing to do with decisions. Period."
R_2TF8UozmJYCX2Yc,5f18fef2144e4f15937b656b,asian,"If this proposition passes, then there may be the possibility that people may value diversity over qualification. In this way, people may not value quality anymore, though diversity is a plus."
R_cBiV0anAkC6N09H,5eed2ff93661d91555c382ef,asian,Prop 16 is not about affirmative action. Even if it is -- overrepresented groups (Asian-Americans/whites) do not stand to lose anything. Our education system will only become more equitable if Prop 16 passes. 
R_1mKv9A9SBtQo1Jc,57343061b0b6ee29e80d5adc,asian,"This sounds like affirmative action, which I don't support."
R_2AETnLWzSO7SK2M,5787ee7b900cc80001d2e249,asian,"Although I support minority groups, I don't think having government decision-making policies consider race, sex, color, ethnicity, or national origin will have a significant impact. If anything, I see it making the system more judgmental."
R_Tn3DxR1TB0m4PDP,5f6160a4fa702c1012b2c5f1,asian,I support proposition 16 because it focuses on equality within the legislative process. 
R_2RU5HmBr5vsCtsn,5f51d5727622e241156b4cd9,asian,The only way to promote diversity is to look at race. Affirmative action allows institutions to look at minorities that are at a disadvantage and help them level the playing field.
R_9NqL1PeMhsVa7q9,5c2db692ff065d0001eaa4fc,asian,"Why should your race, sex, color, ethnicity, or national origin, something you can't control at all , have an effect on whether or not you get that job or that school. I understand that we have a huge gap in terms of wealth for each race but I don't think giving preference based on race is the right solution. Nobody picks their race their race, it's just randomly assigned when you were born, and to be judged on something you can't control isn't fair. "
R_2abtbk0IRoAk8Sr,5c6a3c721519ac0001668582,asian,"I really don't know whether or not CA Prop 16 is a good idea, but I don't think diversity as a factor is a good idea. It should be qualifications and skill"
R_1P60v5jouCmbtqa,5e7d20ff0c58d93aacdcb55c,asian,"I support the proposition as it assures citizens, especially minorities, that everyone has an equal chance at employment or education "
R_23TwKUc88IVCtfw,5ee1880a6df8691a7b0c36f0,asian,"I'm split on this proposition but I'm leaning towards not supporting it because it will give the power to the government to consider race, sex, color, ethnicity or national origin to the detriment of a person. I'd rather not have a detriment at all, even if there's a possibility of a benefit. "
R_2VeX7OYTeEC2UXg,5cdacf2affb7a00019051662,asian,"I don't support Prop 16 because I don't really see an issue with the laws prohibiting it in the first place. California seems to do well with diversity of different racial, ethnic, and gender groups."
R_3m2lBK64yT3wgil,5f2ce47b390fbc21a8358f9b,asian,"I think if race, sex, etc. becomes a factor in these areas, then people will start to discriminate, and possibly favor one group over another based on their own biases.  "
R_3n174lcKfyZZLMo,585eb4cfc34844000174d807,asian,The only relevant factors for employment should be whether the person is qualified.
R_2zcrfQP1jCfalQP,5e7642bb3dacaa1b53c2a09b,asian,I think this proposition will take us back. 
R_d0jlvLjz7fOl8yZ,5e8b149e1f49d702dadae9ab,asian,I don't like this proposition that much because it turns the hiring process into something more racially prejudiced. I believe people should be hired for their qualifications and skill base.
R_3nqEJa9ketGS9ZX,59ea635d24d7bf00012f139b,asian,"There's already enough racism, ageism, other isms happening in this country."
R_24cjxNtMwV4lm0J,5f205e5ccd1888313af03581,asian,Should only consider merit. Someones phenotype is irrelevant.
R_3NEdPOyLnca0lz1,5e9f281727351506481d24de,asian,"I support it, because diversity is important and it is important to empower the minoritiries"
R_UrOwTSFXpVx2izf,5f4ad388b7e5b36a43c6aa6c,asian,"It sounds good on paper, but in actual practice?....it borders on the line of.....how to say it...'feel good' factor of planning in trying to pass the proposition. I understand the why and how...it just seems that its a bit of 'road to hell paved with good intentions' kind of thing. Especially with all the talk of reparations and so on..."
R_QoUDbbTGzogGxah,5e950429412cf00e20a66a6c,asian,"Earlier I had said I support CA Proposition 16, but have changed my mind. I do not support Proposition 16 as these considerations could be used to discriminate against these groups, whether it be a conscious bias or an unconscious bias."
R_ZlxZ2vgxfYjg7ol,5d6d54f672f55a00010507d8,asian,"Race, sex, color, ethnicity do have real impacts on people's life experiences. Turning a blind eye to these things forces employers/educators to compare people against things that lower class citizens are disadvanted like SAT scores."
R_2zScUHJP7C0qmSQ,5d4b6bfb0cf3e60001d88c23,asian,I do not support because I think this will allow racial discrimination in employment.
R_3Gm3j45ufbSWJEJ,5aead976854c900001867655,asian,"While some may argue that this lowers the bar overall, I think the end goal is to encourage and support a system in which those who are disadvantaged might feel more empowered to take a shot."
R_3nBGKIbpspvWM3b,5f076bbb9a486b1361c7341d,asian,"I support CA Proposition 16 because equality should be one of the primary goals in this country. Currently, there are many flaws in the system that allows for discrimination to carry on as it has for this long, this Proposition will be a step towards minimizing it."
R_yQsyZNp2MQ4cziF,5f2c1cc33ea8e3068272d06c,asian,Because it gives a chance to a group of people who historically have been the minority to have a fair chance to succeed. People think it will suppress white people but it just makes people on a more level playing field than someone starting 10 paces behind.
R_3KN3M8WCf7cws4D,5f263fe3f8e51635c1b87bd7,asian,I do not support CA Proposition 16 because I believe work ethic or skillsets should bring people together. I feel the focus on creating diversity should shift to educating people to pursue their interests regardless.
R_2dvkam6Q0Ve35uu,5e9b7799847bd1086eebaab5,asian,"I support proposition 16 because I believe it means that people of different races, sex, and national origin will be given more opportunities for employment and education. "
R_6Lp6aCGPPSAdHPj,5e77116039c4412820356b26,asian,"It's unclear to me if this proposal will make it possible for the government to use this information in a way that is detrimental to under-served parts of our community.  It was my impression that the laws around race/sex/ethnicity were already pretty good.  Given the uncertainty, I'm opposed to this measure - though I'll likely read more on it when I actually vote. "
R_xDCRexoha6CX6aB,5f112035f896a532113b017f,asian,Allowing the government to take race into account sounds sort of wrong. 
R_elC81GsHjCTJCKJ,5b29fa660ec82d0001d26f48,asian,"By re-establishing affirmative action, it will allow minorities who would have otherwise been overlooked to get a chance that they might not have otherwise.  In an ideal world this wouldn't be necessary but the world of today is HEAVILY slanted toward the majority at the expense of minorities. "
R_ZBLnlbWb6L6xx61,5d32deeb9ce6590001010618,asian,It seems racist
R_zZ37x3pxiU9bRi9,58f31c5f575c01000180b524,asian,"Race should not be a factor in determining employment. A person's skillset is what should be a factor to consider, not because someone fits the race quota"
R_sT2feS01pSVhHrP,5f481d8966186319b7a3825b,asian,"CA Prop 16 reinstates affirmative action, which gives minority populations a better chance at jobs and university. As a more diverse state, the representation should be equal, which it has not been."
R_2tmQU4MPn5Yzrfz,5ecc3a9ed4ab7b42d7c593f6,asian,"I do support Prop 16, because even though I am not in a group that would benefit from it, I believe it is necessary to equalize the playing fields on which we all operate. Things like race have been, unfortunately, historically tied to socioeconomic background, and thus, it is already harder for underrepresented minority groups to even have the chance of upward mobility, which is something I hope Prop 16 can change. "
R_PYT2XdlgVY76CIN,5e2a5e1030cf9d0bef0c4931,asian,"I support Prop 16 because I believe this state can do more to improve diversity, and that government involvement in some form is required to help minorities combat systemic racism and give them fair opportunities in life. "
R_2aFc3D0elGawW7m,5f419f70dfd37736a9a8f7cd,asian,"Male asian americans work very hard to get to where they are in life, and the proposition will continue to make it harder for the group to succeed."
R_1OiObkWfsKdVoHF,5ed01960a046ca0d9da8c791,asian,"Prop 16 would ideally provide and expand equal opportunity for all Californians. As such, it should, in theory, fight wage discrimination and systemic racism -- something that our country has been struggling with for hundreds of years. This will, hopefully, open up more opportunities for women and minorities. "
R_27DbylyrJfDZMxO,5ee56118ebbfd22a67777ff1,asian,I do not support CA Proposition 16 as this may negatively impact minorities from getting a job.
R_1hKjUEwJEqdse94,5cf3429f233f930017371454,asian,"Forcing diversity leaves unfair advantages for those who aren't necessarily qualified or as deserving. And for those who are, the forced diversity lessens their opportunities."
R_AgID2KG4g95YTWV,5f35d4c958e1c96077ff948c,asian,"I support Prop 16 because it will repeal constitutional provisions that prohibit diversification. To me, this means that the impact will be that negative policies will be removed. I also support this because it does not directly state that new policies will be added to force diversification, only eliminate measures that limit diversification."
R_3Jefl9CMyaJL76M,5f396bc1a1a8740c2e13eb54,asian,"I absolutely support this prop in THEORY, but I have no confidence at all that it can actually be executed in a fair and just way. That's why I would vote against it."
R_3CMXDZjthAZAALr,5ef96358f256e670f7e47ac4,asian,"I would vote for it since it gets a greater nuance of the changing times of America. However, it depends to how high a degree this compensation is and should not over compensate."
R_eUM3smfXZ3oKv6h,5e9a429e808fc90e67338703,asian,"Policies need to consider the intersections of race, sex, color, ethnicity, and national origin. If policies are not considering these in the communities that these policies are supposedly for, then the policies are not meeting the needs of the community."
R_1r3pKYRhdWJUSmE,5f033adcd2fab64efd3502d2,asian," oppose prop 16 because I do not believe it will actually give minorities a fair chance. If companies have to meet quotas and have more diversity, they will hire minorities that may not be qualified and ultimately this will set minorities back."
R_5ihWDcrz601N8jL,5d637cee9b22da000117b2a1,asian,Fix systemic racism. Over-represented groups already have access to education.
R_RkPYEh1zx1wluBb,5dae886d79acb50012193c90,asian,"I am convinced that such a proposition does not make any difference in quality of life for anyone. Even though diversity is not allowed as a factor in public employments right now, this is only on paper. People can be employed for the sake of diversity, while employers can state other reasons for why they may have been hired."
R_Xkbgl7Owdz0YQeZ,5dc46e9d28e0d544cb8248aa,asian,"Public employment, education and contracting decisions should be based on more objective criteria. Applicant should have equal chance to get the offer regardless of his or her ethic background. If the state think a certain group of people are underrepresent, it should find ways to give them an opportunity to be as competitive as other groups instead of lowering the standard for them. "
R_1NyW8xMQIcw6zWl,5da8e16357b45000179c94b2,asian,Can help minorities who have always been marginalized to have a chance at employment. 
R_1NDMXoChiAnA9xb,5ef8b708b9a9e804c0c05777,asian,I think it would be unfair if you were to use it as a factor. Everyone should be treated the same rather than some having more worth than others.
R_3oFr81ssJqtuSxK,5eefc651cb94ad4c4d017b86,asian,"How does race, sex, color, ethnicity, or national origin affect your ability to do a job, make you more admissible to a school, or making important business decisions? It shouldn't, otherwise it puts other people that are potentially more qualified at a disadvantage."
R_UGA6Hn2MracRQkN,5abc3250a3ba7a0001b44c37,asian,"I support proposition 16 because in America, there seems to be a lack of acceptance towards diverse communities. I feel like passing this proposition will encourage more diversity."
R_2uIGSnHYymWBKEb,5f4bfbcb6e65676e23231c1a,asian,It is a form of affirmative action which will allow minorities a better chance for job opportunities.
R_C1wzPMrB6NwRuw1,5ecd8946618acf10c21f7ae8,asian,"I support CA Proposition 16 for its government decision-making policies to consider race, sex, color, ethnicity, or national origin to address diversity by repealing constitutional provision prohibiting such policies."
R_3ESSvl5N4abB2fo,5d487f57a1cf350016cb3c76,asian,I believe that this prop will allow for more diversity in the workplace. It is an issue right now for social justice.
R_3G0xuD8gIyFBlJM,5ebc786812be9b0c31fb6807,asian,I don't support proposition 16 because it will make the lives of the minority harder. 
R_3Jwabrldq7RJA6P,5eedb6e33c65b81eb84679db,asian,"It allows better representation of all the races in schools, which would shows better representations of different careers in the real world. "
R_Y4tDmysUa6URnmF,5f30f2a223912d56394a5d27,asian,"I do not support Prop 16 because I believe that if this is passed, employers will take the information into consideration and use that against POC, especially African Americans and Hispanic people. It already happens now, so then if it is required to ""bring diversity to a place"" then it can very well be flipped and used to discriminate against POC."
R_3nOwU6srTag90Eh,5f2dbef501cfa10ea5926868,asian,"I would support this proposition because minorities today can experience prejudice against them, and by making employment use affirmative action in a sense can help them. "
R_1d76cGSP3gaghwC,5ebfa1b06c113a392d7b16ad,asian,I worry that this will backfire and minorities will be set back due to inherent racial biases.
R_3fxXUzMQYMLLG1I,5b59067d50a5290001ee9d49,asian,"I do not support the fact that race, sex, color, ethnicity, or national origin would be allowed to negatively impact a candidate for a position. The experience, intelligence, merit, or other non-physical qualities should be the only merit for decisions."
R_1jlGT2iIMBIyw5m,5f4fb85cff7e030a8d9b2b12,asian,Race should not be the defining factor of decision-making.  Whereas everyone should be equal and treated the same. 
R_0vVfn1N8k3EulZD,5e7ee2c009f66f5b60c902bb,asian,"Although at a glance, Prop 16 might seem like a benefit for minority groups as a whole, but upon a closer read, it seems as though it's only targeting a certain group of minorities. According to survey, it was stated that Asians/Asian Americans were not in the group of underrepresented minorities. As an Asian American and part of a racial minority group, I feel that it's a unfair to Asians because in society, we are portrayed as the ""good"" minority group and we're relatively successful in life, therefore not needing any considerations for public employment, education, legislative decisions, etc."
